mass,I1,J1,K1,I2,J2,K2,I3,J3,K3,width,height,depth,w1(0),w2(0),w3(0),h
2.00574E-12,2.8369E-11,6.53926E-73,2.8369E-11,0,8.4301E-293,8.4301E-293,1.38664E-90,6.94439E-46,6.94439E-46,1.229514281,1.191929527,0.018909752,0.114503549,0,0,968
2.38751E-52,0,1.1773E-245,1.1773E-245,8.312646013,16.25416258,24.56680859,0.007206307,0,0.007206307,1.309870684,0.777399208,0.22949282,3.53143E-63,4.3453E-05,39.57059881,969
3.4283E-108,0,7.8545E-102,7.8545E-102,4.9208E-292,3.0939E-208,3.0939E-208,0.002782188,0,0.002782188,0.017653702,0.017955257,1.316553948,0,0,5.18153E-40,970
1.14048E-83,0,0,0,2.04898E-07,3.2882E-270,2.04898E-07,4.2414E-224,0,4.2414E-224,0.574125924,0.230891807,1.322183086,0,2.4467E-105,0,971
5.16517E-14,7.2093E-149,0.001699875,0.001699875,8.1874E-266,1.037E-132,1.037E-132,5.3217E-153,3.0377E-185,5.3217E-153,0.073601204,0.377601598,0.44564151,1.32599E-85,1.02434E-12,0,972
7.278354151,1.50932E-17,4.428257462,4.428257462,3.9905E-264,3.0203E-231,3.0203E-231,0,1.6258E-97,1.6258E-97,0.207670994,1.252644298,0.02821454,0,6.3311E-269,6.4036E-230,973
2.74219E-81,4.21865E-21,5.271201629,5.271201629,2.258430567,1.3933E-237,2.258430567,4.34727E-10,1.40064E-54,4.34727E-10,0.232190749,0.384830875,0.103517497,0,0,0,974
2.6762E-238,5.19644E-35,2.0113E-21,2.0113E-21,5.78864E-90,1.428E-145,5.78864E-90,0,1.539E-176,1.539E-176,0.028171639,0.856500907,0.11549303,0,0,1.1529E-180,975
4.6461E-118,1.7452E-265,10.31853936,10.31853936,0,3.4979E-122,3.4979E-122,0.129866478,7.8157E-174,0.129866478,0.817763548,0.008149057,0.054517325,5.79889E-32,0,0,976
0,6.504699272,0,6.504699272,2.2036E-298,0,2.2036E-298,3.83921E-11,8.41404E-58,3.83921E-11,0.007081875,0.934136473,1.00060474,0,1.45413E-38,0.000197535,977
6.5466E-250,1.10951E-61,0.002172629,0.002172629,4.26486E-44,7.51712E-27,7.51712E-27,9.08771E-25,0,9.08771E-25,0.755959067,0.005425656,0.086350778,8.424387231,0,0,978
0,1.84796E-12,3.78758E-26,1.84796E-12,0,2.03005E-67,2.03005E-67,6.58315E-10,9.93141E-08,9.99724E-08,0.01973511,0.098682457,0.491405087,4.42209E-52,7.3495E-187,0,979
0,1.68941E-15,9.3152E-12,9.31689E-12,19.94702628,2.25825E-15,19.94702628,1.10046E-10,0.008109032,0.008109033,0.115792139,0.27752088,0.923322512,8.8967E-158,0,0,980
1.74401E-10,7.53848E-65,5.42789E-95,7.53848E-65,8.50748E-42,3.3224E-191,8.50748E-42,1.48067E-49,0,1.48067E-49,0.568266104,0.009397369,1.236810083,8.61988E-26,6.7014E-285,3.18947E-11,981
1.025E-270,0.000627642,4.04731E-72,0.000627642,6.30467E-12,3.1449E-161,6.30467E-12,1.02181E-45,2.20601E-83,1.02181E-45,0.330741169,0.062370654,1.105899045,1.17141E-07,0,0,982
3.4806E-35,0,0,0,3.25912E-14,1.15817E-48,3.25912E-14,0,3.2802E-197,3.2802E-197,0.563781101,0.419801406,0.412267505,1.04643E-10,0,2.15741E-06,983
1.1702E-112,0,5.28188E-56,5.28188E-56,9.048967737,0,9.048967737,15.80793204,0,15.80793204,0.006215985,0.126017819,0.088210084,2.04479E-18,7.11122E-06,7.09E-296,984
0,0,1.4488E-296,1.4488E-296,13.68651093,6.88665E-85,13.68651093,0,0,0,0.389248177,0.391742068,0.776331569,0,0,1.9608E-70,985
0,1.7055E-290,0,1.7055E-290,8.48122E-72,1.206E-151,8.48122E-72,1.1824E-24,9.7819E-185,1.1824E-24,0.290114504,0.104453811,1.32870934,0,8.5749E-19,0,986
1.691041321,3.0218E-174,0,3.0218E-174,1.1969E-111,3.17669E-49,3.17669E-49,2.568E-17,0,2.568E-17,0.652294547,0.059385608,0.434917752,0,0,2.80304E-19,987
